year;accptTK;gbfp_SN;dcmlLtt;dcmlLng;Source;datstID;recrdrl;BEKNAAM;POLY_AREA;AREA;Area_km2;category;scientific_name;vernacular_name_en;vernacular_name_nl;gbif_link;ias_link;score;origin;popup
2008;2891770;Impatiens glandulifera Royle;50.69674;4.49749;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651363>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651363>GBIF record</a>
2009;2891770;Impatiens glandulifera Royle;50.78394;4.69203;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651362>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2009<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651362>GBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.72326;4.69705;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651361>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651361>GBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.73692;4.6975;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651360>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651360>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;50.73544;4.72689;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651359>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651359>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.67991;4.69316;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651358>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651358>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.71588;4.43499;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651357>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651357>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.73366;4.49642;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651356>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651356>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.672;4.47247;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651355>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651355>GBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.74604;4.68838;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651354>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651354>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.70714;4.45254;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651353>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651353>GBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.72383;4.52167;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651352>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651352>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.72954;4.74332;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651351>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651351>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.71408;4.65908;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651350>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651350>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69278;4.66399;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651349>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651349>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.72134;4.66192;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651348>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651348>GBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.72039;4.76961;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651347>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651347>GBIF record</a>
2012;2891770;Impatiens glandulifera Royle;50.65785;4.43406;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651346>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651346>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69151;4.49331;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651345>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651345>GBIF record</a>
2009;3034825;Heracleum mantegazzianum Sommier & Levier;50.77651;4.73519;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651303>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2009<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651303>GBIF record</a>
2008;3034825;Heracleum mantegazzianum Sommier & Levier;50.73597;4.71784;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620651302>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620651302>GBIF record</a>
2006;3034825;Heracleum mantegazzianum Sommier & Levier;50.68304;4.59515;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650669>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2006<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650669>GBIF record</a>
2006;2891770;Impatiens glandulifera Royle;50.67905;4.69135;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650641>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2006<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650641>GBIF record</a>
2006;2891770;Impatiens glandulifera Royle;50.71182;4.70502;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650640>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2006<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650640>GBIF record</a>
2007;2891770;Impatiens glandulifera Royle;50.68527;4.25192;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650613>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2007<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650613>GBIF record</a>
2006;3034825;Heracleum mantegazzianum Sommier & Levier;50.68039;4.69418;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650594>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2006<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650594>GBIF record</a>
2006;2891770;Impatiens glandulifera Royle;50.74366;4.56344;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650591>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2006<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650591>GBIF record</a>
2007;2891770;Impatiens glandulifera Royle;50.6768;4.33621;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650584>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2007<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650584>GBIF record</a>
2006;3034825;Heracleum mantegazzianum Sommier & Levier;50.73768;3.86802;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650577>;Mark - Marcq;178649712.428;178.649712428;179;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2006<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650577>GBIF record</a>
2007;2891770;Impatiens glandulifera Royle;50.66732;4.26619;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650522>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2007<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650522>GBIF record</a>
2007;2891770;Impatiens glandulifera Royle;50.67046;4.26124;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650518>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2007<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650518>GBIF record</a>
2007;2891770;Impatiens glandulifera Royle;50.63269;4.48748;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650456>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2007<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650456>GBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.55912;4.54189;SPW-DEMNA;https://doi.org/10.15468/cqfrx0;<a href=https://www.gbif.org/occurrence/2620650429>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/2620650429>GBIF record</a>
